DefaultSC.A1ModJulian     DefaultSC.Earth.Altitude   DefaultSC.Earth.ECC       DefaultSC.Earth.RadApo    DefaultSC.Earth.RadPer    DefaultSC.Earth.Latitude   
58127.56108411693         402.0737650214751          0.002024424936880386      6761.90907503537          6734.586432968474         -78.05117629708899         
58127.56118905768         402.2144150953036          0.002047791736461993      6762.000040340525         6734.362301065497         -78.4806778040422          
58127.56130207672         402.3619442747349          0.002072473455738438      6762.099050241788         6734.128476939099         -78.9273545379409          
58127.56141199188         402.5014592322414          0.002095988268254761      6762.19635321499          6733.908675407863         -79.34404688332758         
58127.56153927819         402.6580968411827          0.002122606983032057      6762.310249244053         6733.663600906905         -79.80193543725108         
58127.56166338683         402.8056890100406          0.002147918311845621      6762.422523494621         6733.434525006096         -80.21954104819358         
58127.56177827981         402.9377655229246          0.002170775840560407      6762.527505510069         6733.231238478587         -80.5774265751344          
58127.56190063403         403.0735669822361          0.002194502166334457      6762.640377627553         6733.024112667476         -80.92444616802763         
58127.56202452822         403.2059432604583          0.002217871658857276      6762.755763920746         6732.824299378515         -81.23581378329392         
58127.56214945119         403.3341543367378          0.002240758990631701      6762.87318702311          6732.633010178605         -81.50452882181716         
58127.56227032133         403.4531452921065          0.002262249880050794      6762.987797585955         6732.457727565449         -81.71713997630333         
58127.56241125279         403.5855671969302          0.002286486304748773      6763.122624099831         6732.265603739609         -81.90129182672021         
58127.56255395307         403.7126858917745          0.002310115865941532      6763.260400348981         6732.084589770951         -82.01327417940364         
58127.56269784524         403.8337381892407          0.002333004508542975      6763.400552142704         6731.915917973707         -82.04712484171863         
58127.56285162216         403.9551643972955          0.002356413430738183      6763.551625751415         6731.751113125647         -81.99446232282084         
58127.56299920065         404.0639572017508          0.002377847101922515      6763.69780174453          6731.60802788798          -81.85925068733752         
58127.56314455094         404.1636824837597          0.002397961147860675      6763.842847882284         6731.481584216337         -81.64896208923999         
58127.56328968296         404.2558965626231          0.002417051515080859      6763.988679732728         6731.369703306445         -81.36823009417491         
58127.56343125385         404.3387568856879          0.002434710808011138      6764.131838516383         6731.274427023172         -81.03260037652589         
58127.56361858334         404.4376387749462          0.002456607707828383      6764.322539868255         6731.169410322481         -80.50594585000735         
58127.56379632169         404.520140982303           0.002475826601470668      6764.504697013327         6731.091939857046         -79.93172243656757         
58127.56396848907         404.5895769856425          0.002492990780429394      6764.682157646751         6731.037453081944         -79.3175023996255          
58127.56412548532         404.6439353123133          0.0025073923653085        6764.844750987467         6731.00535945719          -78.71560027887315         
58127.56428533744         404.690539805315           0.002520827803278474      6765.010961790135         6730.989867666173         -78.06819747030787         
58127.56444192512         404.7276834269151          0.002532785680798588      6765.174331847194         6730.991436443582         -77.40535174638423         
58127.56457182941         404.7521427781594          0.002541801660233836      6765.3102122467           6731.005255184543         -76.83700798234129         
58127.56470130321         404.7708213540882          0.0025499719454311        6765.445901058029         6731.0302654712           -76.25609473353367         
58127.5648058248          404.7817735762073          0.002555973885867332      6765.555591641552         6731.058598224626         -75.77781300503584         
58127.56491634526         404.7893687341493          0.00256174391360321       6765.67169108152          6731.096427500429         -75.26398711267264         
58127.56502045908         404.7927989344071          0.002566638256961158      6765.781136869031         6731.13942420581          -74.77307509369371         
58127.56512244322         404.7926782462             0.002570924300317035      6765.88838732986          6731.188424570898         -74.28635250214614         
58127.56525182373         404.7876044035238          0.002575639580811773      6766.024467268453         6731.260326320596         -73.66135808706966         
58127.56537908132         404.7772901628769          0.002579491825981598      6766.158283183321         6731.341592582595         -73.03924559947666         
58127.56550350933         404.7621490707843          0.002582507659137974      6766.289040902595         6731.431075321547         -72.4246394334096          
58127.56561839762         404.7437731672817          0.002584635664646132      6766.409655704788         6731.522419065365         -71.85214919973798         
58127.56572845877         404.7222503657513          0.002586085422649575      6766.525057361751         6731.617707125667         -71.29962086716149         
58127.56587793322         404.6869486216556          0.002587136187367208      6766.681490239615         6731.759185893361         -70.54343124878639         
58127.56603025772         404.6438735387001          0.002587125427603867      6766.840468882368         6731.917488928645         -69.76664999308215         
58127.56619657058         404.5887883263367          0.002585876236711208      6767.013426540423         6732.106373433153         -68.9122118533826          
58127.5663770699          404.5196629575612          0.002583071662643234      6767.20025565561          6732.330001589126         -67.97827511783612         
58127.5665238131          404.4564369695245          0.002579690849318209      6767.351354018213         6732.525844342681         -67.21448062420754         
58127.56666199199         404.3912502464445          0.002575613797027334      6767.492896028966         6732.721557419835         -66.49193074429149         
58127.56680967916         404.3156338460012          0.002570307478337819      6767.643296307505         6732.942639315231         -65.71641117859124         
58127.5669770457          404.2226743990213          0.002563122357428012      6767.812517533667         6733.207750636232         -64.83386542546278         
58127.56715515313         404.1154754537574          0.002554126528884393      6767.991022430638         6733.506489455861         -63.89079091057396         
58127.56734206327         403.9940608490424          0.002543212164823396      6768.176417552611         6733.837930413242         -62.8972221849972          
58127.56752732964         403.8649791837297          0.002530929013034358      6768.358035213495         6734.184059675821         -61.90885512001177         
58127.56771343948         403.726846237093           0.002517148300621188      6768.538128466832         6734.548856010714         -60.91278664223454         
58127.56790975512         403.5722784288355          0.002501076881629408      6768.725322195665         6734.951588058437         -59.85894754099876         
58127.56803464855         403.4693737291755          0.002490047634390035      6768.842823143395         6735.217070749945         -59.18696472696738         
58127.56816065254         403.3620684733724          0.002478297174146395      6768.960042484408         6735.491997156172         -58.5078754803296          
58127.5682869941          403.2510617551416          0.002465896558238417      6769.076175081982         6735.774610011496         -57.82589233672432         
58127.5683981983          403.1506083545792          0.002454477057491296      6769.177182409276         6736.028963766798         -57.2247777931351          
58127.56852293407         403.0349638491325          0.002441114850364623      6769.289075268477         6736.32033158219          -56.54963005940876         
58127.56865395169         402.9102245461863          0.002426460598398789      6769.404938647274         6736.633069579835         -55.83952254991666         
58127.56878496997         402.7822518847888          0.002411183764296632      6769.519027540128         6736.952442817866         -55.12848217991159         
58127.56895500729         402.6115470944214          0.002390449222011487      6769.664331265781         6737.376436171583         -54.20437892776176         
58127.56911875301         402.4424589935497          0.002369536068709575      6769.801176882296         6737.794441862138         -53.3131593897988          
58127.56926986845         402.2825367480073          0.002349434689007216      6769.924664884989         6738.18823585297          -52.48961274418558         
58127.56941352342         402.1272428482807          0.002329631529339246      6770.039462670811         6738.56938158971          -51.70582536400081         
58127.5695474458          401.979754063671           0.002310576548725928      6770.144124817384         6738.930374085229         -50.97439079096968         
58127.56973590359         401.7680393213041          0.002282820996512421      6770.287410469961         6739.447104861055         -49.94394644873323         
58127.5698663143          401.6188666504077          0.002262989934611593      6770.383733392454         6739.810300279604         -49.23013843649803         
58127.56996728863         401.5019621649717          0.0022472946445586        6770.45667656842          6740.09448729284          -48.67704856860198         
58127.57007728075         401.3733017690493          0.002229867991802752      6770.534469319867         6740.406853724486         -48.07417808837785         
58127.57020925447         401.2172272774533          0.002208516984768609      6770.625465578159         6740.785285446336         -47.35031440659512         
58127.57033531307         401.0665339657799          0.002187686299183303      6770.709940600233         6741.150229230215         -46.65839350596948         
58127.57045369992         400.923684498106           0.002167747118254337      6770.787051315989         6741.495839019427         -46.00815315737181         
58127.57058000447         400.7699789109192          0.002146085696869067      6770.866893463265         6741.867407654045         -45.31398351376815         
58127.57069749528         400.6258965437955          0.002125587607819349      6770.93887049393          6742.215477070197         -44.66785964062121         
58127.57081584218         400.4797918896602          0.002104612714334979      6771.009094042055         6742.568247353206         -44.01665659279657         
58127.57094578331         400.3183687890487          0.002081218525503456      6771.083515400806         6742.957842173003         -43.30124185606975         
58127.57108257023         400.1474470858284          0.002056196753181067      6771.15876876026          6743.370238095591         -42.54768412644573         
58127.57121438976         399.981910322299           0.002031717597304958      6771.22823776916          6743.76957887754          -41.8210685684784          
58127.57133349337         399.831765359585           0.002009305307912942      6771.288387633462         6744.131782147647         -41.16420071920819         
58127.57145089986         399.6833274310002          0.001986951776547461      6771.345212651572         6744.489900062841         -40.51638232908418         
58127.57156522892         399.5384616017418          0.00196494756051867       6771.398163173921         6744.839465019013         -39.88525729989115         
58127.5716788878          399.3942233787657          0.001942852685861591      6771.448443066426         6745.187610406124         -39.25755918159189         
58127.57179748188         399.2435825622879          0.001919577730105767      6771.498369980654         6745.551342376081         -38.60232422278705         
58127.57192174331         399.0856978029506          0.001894963371714524      6771.547875659502         6745.932745005482         -37.9154778299018          
58127.57204386097         398.9306014269423          0.00187056243428213       6771.593702242355         6746.30762383147          -37.2401914145735          
58127.57216184745         398.7809152314112          0.001846802696005823      6771.635296633379         6746.669654604004         -36.58748505117191         
58127.57228683377         398.6226332281376          0.001821451838862908      6771.676463384864         6747.05274920151          -35.89577989570908         
58127.57240175511         398.4774529257738          0.001797992232035354      6771.711671309063         6747.404405618763         -35.25953391069643         
58127.57254105902         398.3020578665482          0.001769382603075473      6771.750937248349         6747.829626597802         -34.48799458752448         
58127.57266722079         398.1438892142078          0.001743328502895966      6771.783261526779         6748.213465872843         -33.78896567249468         
58127.57280175333         397.9760725169663          0.001715417734642896      6771.814334500619         6748.621139708067         -33.04327479596093         
58127.57292459268         397.8237204674106          0.001689837355359169      6771.839645505555         6748.991639724266         -32.3621507141606          
58127.57304085869         397.6803915969331          0.001665559314953384      6771.860915069864         6749.340552016995         -31.71726427582268         
58127.57316700308         397.5259469742332          0.001639164740306099      6771.881046625276         6749.716920005781         -31.01736101119858         
58127.5733011375          397.3630538087182          0.001611060444275371      6771.899109812684         6750.114328834718         -30.27287622683986         
58127.57343953622         397.1965607147067          0.001582049589291071      6771.914165281251         6750.521002278198         -29.50446227277423         
58127.57358597156         397.0223028036189          0.00155137320436084       6771.926180336832         6750.947156995329         -28.69114828230077         
58127.57373652395         396.8453586083106          0.001519893755925346      6771.934402399461         6751.380400670862         -27.85467859778034         
58127.57387969596         396.6793315540108          0.001490052019616388      6771.938413259866         6751.787358361124         -27.05895164563775         
58127.57401786059         396.521328488675           0.001461378022114464      6771.93884789669          6752.175005143285         -26.29082055426136         
58127.57414579154         396.3770876388762          0.001434968314541861      6771.936323181606         6752.529143765421         -25.57938539888963         
58127.57428309119         396.2246078070866          0.001406809896806802      6771.930582104206         6752.903711367479         -24.81564468741958         
58127.57442281071         396.0720377228408          0.001378391395124526      6771.92163953777          6753.278619882848         -24.03823224933763         
58127.57454868246         395.93693912257            0.001353028781771257      6771.911023590819         6753.61060354084          -23.33769397032461         
58127.57469223727         395.7857029205325          0.001324423468047013      6771.896110930667         6753.98212037518          -22.53854417075865         
58127.57482488404         395.6487618064466          0.001298337700923904      6771.879836236658         6754.318263293872         -21.79993821914601         
58127.57495952622         395.5126236787237          0.001272244130877428      6771.861046133885         6754.652019275181         -21.05005137451459         
58127.57508315939         395.3902469889144          0.001248664996973508      6771.841945519655         6754.95151200795          -20.36133345371873         
58127.57521915343         395.2586408072539          0.001223195932056359      6771.819097733152         6755.272813934249         -19.60360235353684         
58127.57535327136         395.1320313497799          0.001198607653793593      6771.794908185008         6755.580892015148         -18.85617165197665         
58127.57549783859         394.9992056927558          0.00117275344219627       6771.767281388762         6755.90265990022          -18.05034446815258         
58127.57566336504         394.8519161732029          0.001144066009367648      6771.734100799647         6756.257185793636         -17.12749071400534         
58127.57581525134         394.7214024831064          0.001118691319349472      6771.702653056698         6756.568693335685         -16.28050704736781         
58127.57597179321         394.5916681415292          0.001093584786617045      6771.669738448662         6756.875127598087         -15.40739353684635         
58127.57612911092         394.4663079035736          0.001069523496494016      6771.636681797972         6757.167308051367         -14.52978983155708         
58127.57625969027         394.3661636870993          0.001050517248217223      6771.609668842887         6757.397213761462         -13.80122977402602         
58127.57640046544         394.2622558454777          0.001031083123076637      6771.581396031151         6757.631652788005         -13.01566991696347         
58127.57653952456         394.1638234510065          0.001013035989336948      6771.554751336002         6757.848978443464         -12.23957737223566         
58127.57668437412         394.065820313408           0.0009955341945779167     6771.528817755399         6758.059649797383         -11.43106025704162         
58127.57681577212         393.9809802270784          0.0009808720441666593     6771.50730079779          6758.236353482565         -10.69753722477175         
58127.5769670205          393.8881814123251          0.0009655076225037107     6771.485377902571         6758.422149053524         -9.853102123450494         
58127.57711511566         393.802427488321           0.0009521151148953156     6771.467345826327         6758.585178312767         -9.026177274637615         
58127.57725384359         393.726745691104           0.0009411233095562566     6771.453953295869         6758.720390838244         -8.251478444983356         
58127.57736663314         393.6685650321269          0.0009333369181852386     6771.44580907963          6758.817514806679         -7.621576104438803         
58127.57747498778         393.6155281359443          0.0009268574697932905     6771.440473861351         6758.899776931059         -7.016401617214522         
58127.57756644931         393.5729541595501          0.0009221686418214297     6771.437968325334         6758.96065899987          -6.505548903780411         
58127.57764972543         393.5359480578672          0.0009185316636915531     6771.437340124915         6759.009196557086         -6.040394257206094         
58127.57774498191         393.49568335189            0.0009151205830276496     6771.438611773865         6759.056577127944         -5.508298260337232         
58127.57783716134         393.4588278054653          0.0009125893163441328     6771.441911870697         6759.094089271644         -4.993369118497239         
58127.57795883457         393.4133714862965          0.0009104181960974667     6771.449443075548         6759.130956476036         -4.313653665097938         
58127.57810848734         393.3624689279477          0.0009095855795510723     6771.463716250841         6759.156459256816         -3.477593482703234         
58127.57824547852         393.3207393785115          0.0009106034798660847     6771.481623299968         6759.160573430802         -2.71223689715884          
58127.57838146063         393.2839368800087          0.0009132885371754139     6771.503903412579         6759.146515484473         -1.952493229719667         
58127.57852263826         393.250613516564           0.0009178218703884591     6771.531638417922         6759.112916924576         -1.163701912920871         
58127.57864223668         393.22628603876            0.000923030946044704      6771.558643812762         6759.069455357806         -0.4954673052489954        
58127.57876593233         393.2048954395232          0.000929711249795196      6771.589770573809         6759.010219546514         0.1956661386834006         
58127.57888006017         393.1885613770437          0.0009370126135039487     6771.621183097289         6758.942873908051         0.8333428086578337         
58127.57900376099         393.1745436960673          0.0009461242690003664     6771.657915040802         6758.856367106409         1.52450558272639           
58127.57914340268         393.1633227598713          0.0009578560056690204     6771.70239842919          6758.742180829574         2.304728439645684          
58127.5792895352          393.1567971393215          0.0009717062386463735     6771.751928839909         6758.604397186801         3.12120261606238           
58127.57942628954         393.1555083904314          0.0009860549561990452     6771.800588991969         6758.459009456258         3.885258779565498          
58127.57955434229         393.1585083715972          0.001000644425086667      6771.847778254031         6758.308902400984         4.600675540200323          
58127.57967353676         393.1649404607215          0.001015175505196353      6771.892787307264         6758.157411761092         5.266577747777188          
58127.57979131403         393.1747255877863          0.001030387123040092      6771.937991832895         6757.996921123015         5.924535748004394          
58127.57991771758         393.1889981352852          0.001047604525095873      6771.98699207805          6757.813112265098         6.630650023334277          
58127.58002229837         393.2037392974808          0.001062508505273061      6772.027673611932         6757.652273594403         7.214828458963397          
58127.58011730971         393.2194189022885          0.001076537991638574      6772.064572188486         6757.499482473335         7.745527001328553          
58127.58020427534         393.2356676917389          0.001089767474227039      6772.098173560809         6757.354216402125         8.231261986744267          
58127.58028415364         393.2521799615406          0.001102230256102136      6772.128799879729         6757.216346314346         8.677390643937578          
58127.58039102628         393.276633841032           0.001119347686728745      6772.169283263032         6757.025410479288         9.274252219683966          
58127.58050213675         393.3049001068212          0.001137651120912319      6772.210597617137         6756.819281610177         9.894737724334894          
58127.58067518705         393.354629882987           0.001167109894652156      6772.272924566093         6756.483379221604         10.86102479229435          
58127.58076262133         393.3823681230597          0.001182401828040505      6772.303294714572         6756.307041122631         11.34919726457343          
58127.58084472302         393.4099926568606          0.001196992379767782      6772.331028748202         6756.137554943594         11.80756545070397          
58127.58092659518         393.4390482872714          0.001211752944997787      6772.357863117104         6755.96487819444          12.26462106751133          
58127.58101560517         393.4723297753626          0.001228025669394796      6772.38603368725          6755.773107002825         12.76148720822729          
58127.58109963092         393.5053495064549          0.001243589894425818      6772.411601944344         6755.588317952167         13.23049410789388          
58127.5811708698          393.5345507906895          0.001256930859946581      6772.432453967997         6755.428867603834         13.62809963376768          
58127.58124687068         393.5669125272761          0.001271302272316364      6772.453823336835         6755.25601508002          14.0522530377125           
58127.58132068201         393.5995243707303          0.001285389052334937      6772.473673609165         6755.085497146262         14.46415596566638          
58127.58139998907         393.6358491507144          0.001300658361212061      6772.493969344804         6754.899451985945         14.90669275807113          
58127.58147520398         393.6715158021361          0.001315259931952463      6772.512193116273         6754.72036614088          15.32636063642823          
58127.58154797568         393.7071380635571          0.001329491531947151      6772.528843520255         6754.544713773807         15.73236342986403          
58127.5816293754          393.7482667865534          0.001345524076233668      6772.546288993033         6754.345530373466         16.18646350028342          
58127.58170649631         393.7884679270819          0.001360816933745014      6772.561636054764         6754.154252016318         16.61665400523867          
58127.58178615211         393.8312346596586          0.001376709972542636      6772.57624832802          6753.954139049815         17.06094261604351          
58127.58186279872         393.8735633317074          0.001392089093315533      6772.58909119016          6753.759209248732         17.48840602128749          
58127.58193560719         393.9148273085393          0.001406770512227903      6772.600161270477         6753.571941213383         17.89442539375215          
58127.58204768632         393.9803242087155          0.001429495660257493      6772.615002780151         6753.279794865816         18.51936382655659          
58127.58216950268         394.0541749819786          0.001454346967408616      6772.628038350022         6752.957144556835         19.19848858020518          
58127.58229222619         394.1313134384009          0.0014795196489763        6772.637832057335         6752.626937073799         19.88255316329642          
58127.58241248481         394.2094986754655          0.001504296935539638      6772.644108713163         6752.298578874874         20.55275959585107          
58127.58253142877         394.2892878550547          0.001528889797210026      6772.647025166291         6751.96937713763          21.2155193597355           
58127.58264256345         394.3659863411513          0.00155192826691379       6772.646747677386         6751.657996853992         21.83465378166106          
58127.58278978686         394.4706846698919          0.001582510856464691      6772.641853425718         6751.240163312682         22.6546670804024           
58127.58292706902         394.5713777263363          0.001611065210552273      6772.632587628816         6750.845382745076         23.41912525319922          
58127.58305719474         394.669444506384           0.001638139044773489      6772.619575461092         6750.466879533317         24.14356245449801          
58127.58318502986         394.7681712317708          0.001664722329397104      6772.602756444179         6750.091225818303         24.85508015114834          
58127.58330646221         394.8640539313938          0.001689943026334231      6772.583057625176         6749.731117085723         25.53080194471361          
58127.58344360154         394.9746909008818          0.001718368375332391      6772.556436791846         6749.320870451954         26.29373434789495          
58127.58360226628         395.1056474753159          0.001751150004882104      6772.519839757456         6748.84190706849          27.17615271571108          
58127.58375854022         395.2375439731686          0.001783295176156127      6772.47771653691          6748.366061050778         28.04498684215322          
58127.58391190439         395.3696072965586          0.001814673408898024      6772.430527349823         6747.895551135565         28.89735491104506          
58127.58403422768         395.4766779550109          0.001839561465401136      6772.388750620037         6747.518051051867         29.57699130034142          
58127.58415477485         395.5836002977749          0.001863952065616181      6772.344004894197         6747.144326692462         30.24656887104047          
58127.58428472653         395.7003200214349          0.001890078660782138      6772.291815393103         6746.739782255947         30.96816518798893          
58127.58445467643         395.8550515233055          0.001923958820023654      6772.217420717769         6746.208525884966         31.91150973008111          
58127.58460964428         395.9979943885082          0.001954539754349261      6772.143575685101         6745.72236930166          32.77133028424267          
58127.58476121943         396.1393116874724          0.001984136388778795      6772.065866746992         6745.245677034516         33.61197876135093          
58127.58492229703         396.2908975558794          0.002015219808354109      6771.977421777661         6744.738268574572         34.50493682131283          
58127.58514014172         396.4977995290628          0.002056603445553033      6771.848349962776         6744.051503753873         35.71192130524191          
58127.58530853556         396.6588853387202          0.002088037747644176      6771.741262794438         6743.520885259994         36.6443671839169           
58127.58548306827         396.8265770266453          0.002120070344702002      6771.623678737924         6742.971785673182         37.61027322587386          
58127.585652239           396.989538126164           0.002150554860080914      6771.503432424466         6742.440953646139         38.54596482169933          
58127.58583055115         397.1614353614614          0.002182051561855121      6771.370150480343         6741.883534172002         39.53161670534664          
58127.58600234627         397.3268670724456          0.002211748212423088      6771.235542869653         6741.349107923047         40.48063423406521          
58127.58615071205         397.4693572127189          0.002236858198767583      6771.114516510411         6740.890078250834         41.29972164247284          
58127.58629670717         397.6090268289036          0.002261061283818912      6770.991205039109         6740.441028726399         42.10524653489311          
58127.58648303781         397.7862032703724          0.002291193030855739      6770.827902463991         6739.872280363116         43.13260713077219          
58127.58666058095         397.9535665012772          0.002319080547489074      6770.666299463933         6739.335517054703         44.11073509580466          
58127.58689348255         398.1703869653356          0.002354390505793841      6770.445741192874         6738.640077798686         45.39262196015489          
58127.58708278149         398.3438570175622          0.00238198032465674       6770.259581500669         6738.082975311619         46.43343516473272          
58127.58723313205         398.4795822123033          0.002403157377280983      6770.107486960377         6737.646228967451         47.25936576146244          
58127.58737965395         398.6098928459969          0.002423148801239277      6769.955778682982         6737.225867668505         48.06360604768633          
58127.58750017861         398.7155012325211          0.002439102818076876      6769.828486491683         6736.884225453025         48.72464172953499          
58127.58761657609         398.8160346711957          0.002454080993219511      6769.703472374993         6736.558012774834         49.36258648185603          
58127.58773056407         398.9130082700676          0.002468332017406202      6769.579119226728         6736.242267875574         49.98687512105079          
58127.5878403063          399.0049063998404          0.002481655047344462      6769.457646170734         6735.941903212603         50.58747294930725          
58127.58799896904         399.1350755802123          0.002500214398833385      6769.279082403372         6735.514203775998         51.45500958688066          
58127.58815594511         399.2605242913678          0.002517741114991929      6769.099121973134         6735.099047018067         52.31235203021085          
58127.58828295219         399.35944319998            0.002531300500594292      6768.951216341076         6734.76924198503          53.00526869531156          
58127.5884012106          399.4493644583954          0.002543416862056855      6768.811718081799         6734.467250659645         53.64982322068773          
58127.5885173993          399.5355698431231          0.002554835309507102      6768.673048374844         6734.175494139502         54.28247523907402          
58127.58865179546         399.6325219991131          0.002567432734301854      6768.51072949765          6733.844341099232         55.0134603975197           
58127.58876187918         399.7096401202607          0.002577256078173096      6768.376299737115         6733.578305164416         55.61153200185542          
58127.58890567258         399.8071330594439          0.002589405199272316      6768.198790820222         6733.238099937646         56.39177428609319          
58127.58903638684         399.8924516336801          0.002599768496604892      6768.035629730222         6732.936228419855         57.10004000170269          
58127.58918301623         399.984261752903           0.002610609790818929      6767.850668693989         6732.60624369797          57.89332611774669          
58127.58921194165         400.0018731523614          0.002612649481895682      6767.813949490909         6732.542250858659         58.04965802770131          
58127.58925090394         400.0253303562176          0.002615344964137029      6767.764371616698         6732.456636588152         58.26015029439203          
58127.58929262867         400.0501100308602          0.00261816519893894       6767.71113132878          6732.36569998603          58.48545588392166          
58127.58934444906         400.0803894918927          0.002621571834611227      6767.644800814996         6732.253846750433         58.76511349458441          
58127.58940125758         400.1129446125069          0.002625183583808212      6767.571825899902         6732.132623393354         59.07147834054013          
58127.58946341248         400.1477875206474          0.002628987271157461      6767.491679709729         6732.0016834908           59.40641482146952          
58127.58952572869         400.1818952530957          0.002632644692004694      6767.411015628247         6731.872199326528         59.74193855492228          
58127.58957369472         400.2075782003831          0.00263535281488563       6767.348721000309         6731.773770543732         60.00000000891413          
58127.5896993249          400.2724524601072          0.002642001137385045      6767.184743989054         6731.521147670064         60.67505301893115          
58127.58986363018         400.3519433319698          0.002649714995500698      6766.968595570336         6731.202289763635         61.5559571965871           
58127.59004019938         400.4303844736533          0.002656748365574505      6766.734343053531         6730.874592574636         62.49992173694576          
58127.59033137668         400.5432938481918          0.002665455965102951      6766.34408812646          6730.369193201461         64.04976153825311          
58127.59059424415         400.6268745798898          0.002670170007745168      6765.98816827732          6729.951714376327         65.44050856796915          
58127.59087911437         400.6968993641576          0.002671844909790027      6765.599344750282         6729.542418922119         66.93699477337628          
58127.59115779046         400.7438884617232          0.002669972741124846      6765.216578694789         6729.186889277563         68.38811772653558          
58127.59147551222         400.7705163793544          0.002663541807706705      6764.778221107237         6728.837411732045         70.02362624788141          
58127.59177225114         400.7685761305811          0.002653352504944606      6764.367816409891         6728.566305857521         71.52846110563424          
58127.59204012529         400.7439317079961          0.002640653171138806      6763.997221892468         6728.368563395383         72.86327780621443          
58127.59232844831         400.6925350834827          0.002623249376341078      6763.598937659451         6728.206567282895         74.2682257643192           
58127.5926119478          400.6163346006224          0.002602347849726341      6763.20862406211          6728.099547252494         75.60849512562146          
58127.5928918642          400.5156882693027          0.002578021041764175      6762.825192342894         6728.04544397076          76.87952771198751          
58127.59311846743         400.4154688348481          0.002555646523634928      6762.516655453134         6728.039562353196         77.8591776800356           
58127.59335657103         400.2919109571003          0.002529561455134823      6762.19465794261          6728.070203928462         78.82731634589091          
58127.59355641485         400.1736678619309          0.002505641669120916      6761.926416324749         6728.12518092409          79.57888368685254          
58127.59372300912         400.0649078288525          0.002484297250688637      6761.704383286658         6728.191472101042         80.15296673572314          
58127.5937974875          400.013280403281           0.002474344192828161      6761.605621415466         6728.227132079632         80.39171871644317          
58127.59381475283         400.0010469343461          0.002472000807696004      6761.582772876307         6728.235930146761         80.4453461820047           
58127.59382577854         399.9931823115931          0.002470497308207668      6761.568190712495         6728.241651808314         80.47924287246657          
58127.59383589336         399.9859315827234          0.002469113161493551      6761.554819607425         6728.2469724567           80.51009624379596          
58127.5938546421          399.9724009888196          0.002466535222898177      6761.530051264248         6728.257016312674         80.56666298865343          
58127.59387781782         399.955512612326           0.002463326511514348      6761.499463874557         6728.269757716799         80.63544959004641          
58127.59391208383         399.9302125864533          0.002458537698776833      6761.454299603774         6728.289256524201         80.7347935927708           
58127.59395399982         399.8987286670235          0.0024526074718347        6761.399151200704         6728.314179492937         80.85236926288695          
58127.59399735329         399.865544873036           0.002446390348370125      6761.342228060657         6728.341196727686         80.9692382216948           
58127.5940435579          399.8294844519824          0.002439671081432217      6761.28169427876          6728.371377780303         81.08827773064111          
58127.59410972283         399.7765984441521          0.00242988200433595       6761.195254094926         6728.417087819839         81.24838062951503          
58127.5941775961          399.7208204565268          0.002419636429064708      6761.106888149911         6728.467023700238         81.39929949172834          
58127.59426512721         399.6466058787737          0.002406120217807534      6760.993400431014         6728.535971081508         81.57285891047083          
58127.5943527484          399.5697417363745          0.00239224976625328       6760.880344398659         6728.610114002673         81.72145166820521          
58127.59444924439         399.4821159911744          0.002376582924227828      6760.756493957706         6728.697687492916         81.85434451797828          
58127.59456295554         399.3748584449786          0.002357598231199587      6760.61146346749          6728.8088300436           81.96749405561434          
58127.59469190994         399.2479974473554          0.002335390285237547      6760.448236842308         6728.945238366559         82.03658186205919          
58127.59482085732         399.1156052313718          0.002312470385110036      6760.286397894978         6729.092608429327         82.04118218039584          
58127.5949565276          398.9703528211394          0.002287595048773356      6760.11767255801          6729.259440263682         81.97630222444406          
58127.59511042493         398.7982238223776          0.002258447146685492      6759.92828820115          6729.463210460474         81.81837402342657          
58127.59526351835         398.6192728630404          0.002228486056398229      6759.742104924819         6729.681113373986         81.57718947213247          
58127.59540379309         398.4485889846674          0.002200203457453696      6759.573530488203         6729.893957481962         81.2884699431041           
58127.59555687483         398.2550465230197          0.002168450445859213      6759.391860172888         6730.140477760265         80.90692990183148          
58127.59570669965         398.0583303888579          0.002136494349580593      6759.216466556567         6730.395985774131         80.47413317547739          
58127.59585466963         397.8570363362014          0.002104100735046795      6759.045678500798         6730.661974712106         79.99652202922107          
58127.59599342413         397.6620100887003          0.002072990960240753      6758.887807264629         6730.923550265116         79.50941263347279          
58127.59612790608         397.4672603664303          0.002042179123828792      6758.736978444113         6731.188134995434         79.00590697273961          
58127.59626556966         397.2621275213987          0.002009983925473574      6758.584881810857         6731.470088167446         78.46273206247827          
58127.59642737143         397.01365168336            0.001971323981509582      6758.409199463084         6731.81559580821          77.79344455370475          
58127.59659521723         396.7475981498756          0.001930319029354247      6758.230612835949         6732.189797603689         77.06916112317083          
58127.59674768199         396.4987241096451          0.001892310430445973      6758.071751024037         6732.543319413116         76.38879647257403          
58127.59689883344         396.2453451452884          0.001853947067992275      6757.917540700084         6732.906267456152         75.6962732228901           
58127.59704725035         395.9902247917526          0.001815649685198476      6757.769424543232         6733.27441504289          75.00121255601296          
58127.59718231707         395.7527061990095          0.001780285160937957      6757.637585415334         6733.619300978086         74.35737008900597          
58127.5973287209          395.489609157331           0.001741433819553523      6757.497981709145         6734.003424883151         73.64882860978034          
58127.59741668533         395.3287590632945          0.001717846061939188      6757.415810655803         6734.239224185159         73.21834141583368          
